order_id,customer_id,order_date,channel,payment_method,region,items_ordered,primary_category,gross_revenue,discount_pct,discount_amount,shipping_cost,product_cost,platform_fee,transaction_fee,returned,refund_amount,net_revenue,total_costs,profit
ORD-000524,C-0746,2025-03-12,Website,Credit Card,Southeast,2,Home & Kitchen,228.5,0,0.0,26.66,86.96,0,6.93,No,0,228.5,120.55,107.95
ORD-000525,C-0222,2025-11-24,Website,Credit Card,Southeast,3,Clothing,161.14,25,40.28,29.86,80.39,0,3.8,No,0,120.86,114.05,6.81
ORD-000526,C-0629,2025-02-05,Social Commerce,Credit Card,Midwest,2,Sports,117.26,0,0.0,29.3,53.76,9.38,3.7,No,0,117.26,96.14,21.12
ORD-000527,C-0536,2025-08-06,Marketplace,PayPal,Northeast,3,Clothing,236.82,0,0.0,44.38,81.33,35.52,7.17,No,0,236.82,168.4,68.42
ORD-000528,C-0195,2024-09-20,Social Commerce,Credit Card,Northeast,2,Sports,166.63,10,16.66,34.1,112.34,12.0,4.65,No,0,149.97,163.09,-13.12
ORD-000529,C-0647,2025-01-06,Mobile App,PayPal,Midwest,1,Books,23.61,0,0.0,8.22,7.31,0,0.98,No,0,23.61,16.51,7.1
ORD-000530,C-0460,2025-10-30,Website,PayPal,Midwest,3,Electronics,129.22,5,6.46,25.78,45.85,0,3.86,No,0,122.76,75.49,47.27
ORD-000531,C-0594,2024-12-03,Social Commerce,Credit Card,Southeast,1,Clothing,173.5,0,0.0,25.88,53.72,13.88,5.33,No,0,173.5,98.81,74.69
ORD-000532,C-0068,2025-07-07,Website,Buy Now Pay Later,Southeast,3,Electronics,52.31,15,7.85,21.22,25.14,0,1.59,No,0,44.46,47.95,-3.49
ORD-000533,C-0645,2025-07-06,Marketplace,Credit Card,Midwest,4,Home & Kitchen,348.82,10,34.88,50.36,122.17,47.09,9.4,No,0,313.94,229.02,84.92
ORD-000534,C-0387,2025-09-02,Mobile App,Buy Now Pay Later,Southeast,1,Beauty,122.88,0,0.0,24.12,39.6,0,3.86,No,0,122.88,67.58,55.3
ORD-000535,C-0401,2025-08-26,Mobile App,Credit Card,Northeast,3,Home & Kitchen,77.3,5,3.87,35.06,27.54,0,2.43,No,0,73.43,65.03,8.4
ORD-000536,C-0164,2025-01-15,Website,Credit Card,Southwest,1,Beauty,63.78,0,0.0,3.9,23.51,0,2.15,No,0,63.78,29.56,34.22
ORD-000537,C-0479,2025-04-27,Website,Credit Card,West Coast,2,Home & Kitchen,61.9,0,0.0,30.44,40.67,0,2.1,No,0,61.9,73.21,-11.31
ORD-000538,C-0211,2025-06-28,Marketplace,Credit Card,West Coast,2,Toys,106.7,10,10.67,30.1,54.99,14.4,3.08,No,0,96.03,102.57,-6.54
ORD-000539,C-0705,2025-11-13,Website,Buy Now Pay Later,Northeast,2,Home & Kitchen,66.07,0,0.0,12.84,35.64,0,2.22,No,0,66.07,50.7,15.37
ORD-000540,C-0564,2025-08-10,Marketplace,PayPal,Midwest,1,Clothing,191.78,10,19.18,18.68,54.8,25.89,5.31,No,0,172.6,104.68,67.92
ORD-000541,C-0122,2024-12-22,Mobile App,Credit Card,Southeast,1,Books,23.18,10,2.32,9.26,9.55,0,0.9,No,0,20.86,19.71,1.15
ORD-000542,C-0205,2024-12-27,Website,PayPal,Midwest,1,Food & Beverage,66.05,0,0.0,14.86,23.44,0,2.22,No,0,66.05,40.52,25.53
ORD-000543,C-0669,2024-09-23,Website,PayPal,West Coast,1,Electronics,192.38,10,19.24,10.06,72.59,0,5.32,No,0,173.14,87.97,85.17
ORD-000544,C-0511,2025-04-01,Marketplace,Buy Now Pay Later,Southwest,1,Electronics,73.73,5,3.69,9.34,48.17,10.51,2.33,No,0,70.04,70.35,-0.31
ORD-000545,C-0131,2025-01-07,Mobile App,Buy Now Pay Later,Southeast,1,Clothing,6.07,0,0.0,12.94,4.14,0,0.48,No,0,6.07,17.56,-11.49
ORD-000546,C-0549,2025-04-08,Website,Credit Card,Midwest,4,Toys,348.67,0,0.0,103.9,178.12,0,10.41,No,0,348.67,292.43,56.24
ORD-000547,C-0105,2025-05-09,Mobile App,Credit Card,West Coast,1,Clothing,21.55,0,0.0,15.1,12.4,0,0.92,No,0,21.55,28.42,-6.87
ORD-000548,C-0101,2024-11-09,Website,Debit Card,West Coast,3,Clothing,233.4,10,23.34,50.24,100.83,0,6.39,No,0,210.06,157.46,52.6
ORD-000549,C-0222,2025-03-16,Website,Credit Card,Midwest,4,Clothing,218.35,0,0.0,61.8,104.75,0,6.63,No,0,218.35,173.18,45.17
ORD-000550,C-0342,2024-09-24,Website,PayPal,Southeast,1,Clothing,59.15,20,11.83,9.98,19.36,0,1.67,No,0,47.32,31.01,16.31
ORD-000551,C-0108,2024-05-25,Website,Gift Card,Southwest,3,Home & Kitchen,308.26,15,46.24,57.5,132.96,0,7.9,No,0,262.02,198.36,63.66
ORD-000552,C-0693,2026-01-04,Mobile App,Credit Card,Southwest,1,Toys,69.12,10,6.91,9.1,20.88,0,2.1,No,0,62.21,32.08,30.13
ORD-000553,C-0251,2024-08-16,Mobile App,PayPal,West Coast,1,Clothing,62.7,15,9.4,7.5,20.79,0,1.85,No,0,53.3,30.14,23.16
ORD-000554,C-0339,2024-09-04,Website,Credit Card,Southeast,1,Clothing,95.89,0,0.0,9.34,27.4,0,3.08,No,0,95.89,39.82,56.07
ORD-000555,C-0312,2025-06-27,Social Commerce,Buy Now Pay Later,Midwest,1,Electronics,78.79,20,15.76,13.5,31.36,5.04,2.13,No,0,63.03,52.03,11.0
ORD-000556,C-0796,2024-11-20,Website,Debit Card,Southwest,2,Food & Beverage,94.65,0,0.0,46.4,38.03,0,3.04,No,0,94.65,87.47,7.18
ORD-000557,C-0186,2025-10-17,Mobile App,Credit Card,Midwest,3,Clothing,289.32,5,14.47,21.54,97.8,0,8.27,No,0,274.85,127.61,147.24
ORD-000558,C-0453,2025-08-04,Social Commerce,Credit Card,Southeast,2,Home & Kitchen,134.68,5,6.73,39.46,50.89,10.24,4.01,Yes,127.95,0.0,104.6,-104.6
ORD-000559,C-0730,2024-09-16,Website,Debit Card,Northeast,2,Electronics,234.42,10,23.44,15.72,70.05,0,6.42,No,0,210.98,92.19,118.79
ORD-000560,C-0529,2024-10-26,Social Commerce,PayPal,Southeast,2,Home & Kitchen,68.3,0,0.0,26.12,27.85,5.46,2.28,No,0,68.3,61.71,6.59
ORD-000561,C-0489,2025-09-25,Mobile App,Credit Card,Northeast,1,Sports,47.4,0,0.0,11.98,32.39,0,1.67,No,0,47.4,46.04,1.36
ORD-000562,C-0414,2024-06-08,Mobile App,Credit Card,Southwest,1,Food & Beverage,127.92,5,6.4,22.84,74.56,0,3.82,No,0,121.52,101.22,20.3
ORD-000563,C-0237,2024-05-04,Marketplace,Credit Card,Southeast,1,Sports,29.69,5,1.48,6.06,18.66,4.23,1.12,No,0,28.21,30.07,-1.86
ORD-000564,C-0106,2025-03-01,Website,Buy Now Pay Later,Northeast,3,Sports,195.48,15,29.32,42.38,81.52,0,5.12,No,0,166.16,129.02,37.14
ORD-000565,C-0364,2025-07-03,Website,Credit Card,Northeast,1,Electronics,20.67,25,5.17,4.3,5.96,0,0.75,No,0,15.5,11.01,4.49
ORD-000566,C-0407,2025-09-03,Marketplace,PayPal,West Coast,2,Books,54.19,15,8.13,23.88,28.23,6.91,1.64,No,0,46.06,60.66,-14.6
ORD-000567,C-0305,2025-05-07,Mobile App,Credit Card,Southeast,1,Clothing,56.0,0,0.0,12.86,19.82,0,1.92,No,0,56.0,34.6,21.4
ORD-000568,C-0475,2025-03-13,Website,Credit Card,Southwest,5,Toys,623.2,0,0.0,108.54,256.3,0,18.37,No,0,623.2,383.21,239.99
ORD-000569,C-0351,2024-08-28,Social Commerce,PayPal,Southwest,2,Clothing,122.76,15,18.41,22.6,38.5,8.35,3.33,No,0,104.35,72.78,31.57
ORD-000570,C-0150,2025-04-01,Mobile App,PayPal,Northeast,2,Beauty,67.27,15,10.09,13.56,27.77,0,1.96,No,0,57.18,43.29,13.89
ORD-000571,C-0033,2025-03-29,Website,PayPal,Midwest,1,Clothing,93.89,20,18.78,6.14,32.81,0,2.48,No,0,75.11,41.43,33.68
ORD-000572,C-0759,2024-03-21,Marketplace,Credit Card,Southeast,3,Books,371.3,0,0.0,29.36,114.95,55.7,11.07,No,0,371.3,211.08,160.22
ORD-000573,C-0028,2024-12-26,Website,PayPal,Southwest,1,Sports,45.69,5,2.28,11.58,28.21,0,1.56,No,0,43.41,41.35,2.06
ORD-000574,C-0745,2025-07-06,Website,Credit Card,Southwest,2,Beauty,49.54,10,4.95,16.12,17.11,0,1.59,No,0,44.59,34.82,9.77
ORD-000575,C-0760,2026-01-11,Website,Credit Card,Southwest,2,Beauty,198.71,0,0.0,44.24,78.01,0,6.06,No,0,198.71,128.31,70.4
ORD-000576,C-0270,2025-09-05,Website,Debit Card,Midwest,1,Electronics,182.6,0,0.0,8.78,60.94,0,5.6,No,0,182.6,75.32,107.28
ORD-000577,C-0598,2025-05-08,Mobile App,PayPal,Southeast,1,Books,95.61,0,0.0,28.74,30.9,0,3.07,No,0,95.61,62.71,32.9
ORD-000578,C-0227,2024-05-30,Social Commerce,PayPal,Midwest,3,Toys,154.85,0,0.0,31.14,74.01,12.39,4.79,No,0,154.85,122.33,32.52
ORD-000579,C-0399,2024-07-20,Mobile App,Buy Now Pay Later,Southwest,1,Sports,83.13,0,0.0,38.82,34.32,0,2.71,No,0,83.13,75.85,7.28
ORD-000580,C-0238,2024-11-06,Social Commerce,PayPal,Southwest,3,Toys,123.31,0,0.0,27.7,47.08,9.86,3.88,No,0,123.31,88.52,34.79
ORD-000581,C-0732,2024-11-30,Website,Gift Card,Northeast,2,Clothing,223.74,15,33.56,28.9,80.79,0,5.82,No,0,190.18,115.51,74.67
ORD-000582,C-0007,2024-05-23,Website,Debit Card,Northeast,2,Electronics,148.05,15,22.21,32.1,59.89,0,3.95,No,0,125.84,95.94,29.9
ORD-000583,C-0423,2025-05-26,Website,PayPal,Southwest,3,Home & Kitchen,142.11,0,0.0,30.74,77.01,0,4.42,No,0,142.11,112.17,29.94
ORD-000584,C-0219,2025-11-30,Mobile App,Debit Card,Midwest,2,Food & Beverage,143.81,0,0.0,11.0,44.26,0,4.47,No,0,143.81,59.73,84.08
ORD-000585,C-0769,2024-08-25,Marketplace,PayPal,Southwest,1,Food & Beverage,19.41,0,0.0,12.7,8.47,2.91,0.86,No,0,19.41,24.94,-5.53
ORD-000586,C-0170,2025-04-10,Social Commerce,Credit Card,Southeast,1,Electronics,153.84,10,15.38,37.14,64.32,11.08,4.32,No,0,138.46,116.86,21.6
ORD-000587,C-0138,2025-04-27,Social Commerce,Debit Card,Southwest,1,Food & Beverage,9.48,10,0.95,13.1,3.49,0.68,0.55,No,0,8.53,17.82,-9.29
ORD-000588,C-0256,2024-11-09,Website,PayPal,Southwest,1,Home & Kitchen,124.36,0,0.0,12.12,53.92,0,3.91,No,0,124.36,69.95,54.41
ORD-000589,C-0329,2024-07-21,Mobile App,Credit Card,Southwest,1,Sports,17.4,15,2.61,12.3,7.23,0,0.73,No,0,14.79,20.26,-5.47
ORD-000590,C-0418,2025-05-11,Marketplace,Credit Card,Southwest,2,Electronics,304.75,25,76.19,44.72,124.1,34.28,6.93,No,0,228.56,210.03,18.53
ORD-000591,C-0725,2025-08-16,Social Commerce,PayPal,West Coast,3,Beauty,281.44,0,0.0,41.1,144.07,22.52,8.46,No,0,281.44,216.15,65.29
ORD-000592,C-0079,2025-09-01,Marketplace,Credit Card,Midwest,1,Clothing,24.88,0,0.0,7.02,13.77,3.73,1.02,No,0,24.88,25.54,-0.66
ORD-000593,C-0209,2025-06-16,Social Commerce,Buy Now Pay Later,West Coast,2,Food & Beverage,247.69,15,37.15,42.96,88.7,16.84,6.41,No,0,210.54,154.91,55.63
ORD-000594,C-0769,2025-01-19,Marketplace,Credit Card,Southwest,1,Books,30.61,10,3.06,9.9,9.18,4.13,1.1,No,0,27.55,24.31,3.24
ORD-000595,C-0173,2025-05-20,Website,Debit Card,West Coast,1,Food & Beverage,334.92,10,33.49,42.66,113.52,0,9.04,Yes,301.43,0.0,165.22,-165.22
ORD-000596,C-0408,2025-09-28,Website,Credit Card,Southeast,1,Books,10.41,5,0.52,9.58,4.56,0,0.59,No,0,9.89,14.73,-4.84
ORD-000597,C-0396,2025-01-02,Marketplace,Gift Card,Southwest,2,Food & Beverage,182.51,0,0.0,16.92,65.19,27.38,5.59,No,0,182.51,115.08,67.43
ORD-000598,C-0391,2025-04-20,Mobile App,Buy Now Pay Later,Northeast,3,Home & Kitchen,91.6,25,22.9,21.7,38.37,0,2.29,No,0,68.7,62.36,6.34
ORD-000599,C-0186,2024-07-08,Website,Credit Card,Southwest,1,Beauty,11.11,10,1.11,10.94,7.31,0,0.59,No,0,10.0,18.84,-8.84
ORD-000600,C-0208,2024-06-12,Website,Credit Card,Southwest,1,Food & Beverage,9.48,5,0.47,13.1,3.49,0,0.56,No,0,9.01,17.15,-8.14
ORD-000601,C-0110,2024-08-16,Marketplace,Buy Now Pay Later,West Coast,1,Beauty,23.64,0,0.0,23.8,11.62,3.55,0.99,No,0,23.64,39.96,-16.32
ORD-000602,C-0190,2025-05-27,Social Commerce,Buy Now Pay Later,Northeast,1,Food & Beverage,27.16,20,5.43,11.34,13.64,1.74,0.93,No,0,21.73,27.65,-5.92
ORD-000603,C-0441,2025-08-15,Mobile App,Debit Card,Southwest,1,Clothing,50.13,0,0.0,4.22,31.64,0,1.75,No,0,50.13,37.61,12.52
ORD-000604,C-0582,2025-04-03,Mobile App,Credit Card,Southeast,1,Food & Beverage,50.95,0,0.0,14.38,18.74,0,1.78,No,0,50.95,34.9,16.05
ORD-000605,C-0377,2025-09-08,Website,Debit Card,West Coast,3,Toys,306.14,0,0.0,34.76,143.36,0,9.18,No,0,306.14,187.3,118.84
ORD-000606,C-0728,2024-12-27,Marketplace,Credit Card,Northeast,3,Books,87.45,10,8.74,24.1,42.32,11.81,2.58,No,0,78.71,80.81,-2.1
ORD-000607,C-0220,2025-10-23,Website,Buy Now Pay Later,Northeast,1,Beauty,39.11,10,3.91,9.82,15.9,0,1.32,No,0,35.2,27.04,8.16
ORD-000608,C-0372,2025-05-31,Website,Credit Card,Northeast,3,Food & Beverage,123.95,0,0.0,36.02,51.93,0,3.89,No,0,123.95,91.84,32.11
ORD-000609,C-0707,2025-01-04,Social Commerce,Credit Card,Midwest,2,Books,80.31,5,4.02,24.92,42.67,6.1,2.51,No,0,76.29,76.2,0.09
ORD-000610,C-0021,2025-05-25,Website,Buy Now Pay Later,Midwest,2,Beauty,140.92,20,28.18,27.14,52.59,0,3.57,No,0,112.74,83.3,29.44
ORD-000611,C-0034,2024-09-14,Website,Credit Card,West Coast,2,Toys,121.02,25,30.26,22.1,61.75,0,2.93,No,0,90.76,86.78,3.98
ORD-000612,C-0523,2025-05-26,Website,PayPal,West Coast,1,Electronics,20.67,25,5.17,4.3,5.96,0,0.75,No,0,15.5,11.01,4.49
ORD-000613,C-0033,2025-06-08,Marketplace,Debit Card,Southwest,2,Food & Beverage,135.75,5,6.79,14.76,43.47,19.34,4.04,No,0,128.96,81.61,47.35
ORD-000614,C-0565,2024-11-07,Social Commerce,Buy Now Pay Later,Northeast,2,Clothing,145.9,5,7.29,26.42,62.04,11.09,4.32,No,0,138.61,103.87,34.74
ORD-000615,C-0318,2025-04-04,Mobile App,Credit Card,Midwest,2,Clothing,184.88,5,9.24,30.1,76.88,0,5.39,No,0,175.64,112.37,63.27
ORD-000616,C-0116,2024-11-08,Website,PayPal,Northeast,2,Electronics,297.56,25,74.39,19.32,93.78,0,6.77,No,0,223.17,119.87,103.3
ORD-000617,C-0367,2025-06-25,Marketplace,Credit Card,Southeast,2,Clothing,84.53,10,8.45,18.44,44.64,11.41,2.51,No,0,76.08,77.0,-0.92
ORD-000618,C-0570,2025-05-01,Mobile App,Credit Card,Southwest,1,Beauty,11.11,0,0.0,10.94,7.31,0,0.62,No,0,11.11,18.87,-7.76
ORD-000619,C-0072,2025-02-01,Mobile App,Credit Card,Northeast,2,Beauty,127.35,10,12.73,22.52,43.3,0,3.62,Yes,114.62,-0.0,69.44,-69.44
ORD-000620,C-0289,2025-03-15,Website,Credit Card,Northeast,1,Sports,6.95,0,0.0,7.98,4.85,0,0.5,No,0,6.95,13.33,-6.38
ORD-000621,C-0165,2025-03-06,Website,Credit Card,Northeast,1,Food & Beverage,59.14,10,5.91,24.28,41.32,0,1.84,No,0,53.23,67.44,-14.21
ORD-000622,C-0514,2025-03-27,Marketplace,Credit Card,Midwest,2,Food & Beverage,62.14,10,6.21,18.68,18.5,8.39,1.92,No,0,55.93,47.49,8.44
ORD-000623,C-0214,2025-03-19,Website,Credit Card,West Coast,1,Food & Beverage,110.36,0,0.0,5.1,37.85,0,3.5,No,0,110.36,46.45,63.91
ORD-000624,C-0726,2024-07-26,Mobile App,PayPal,Northeast,4,Books,268.53,0,0.0,51.18,89.18,0,8.09,No,0,268.53,148.45,120.08
ORD-000625,C-0356,2025-06-04,Website,PayPal,Midwest,3,Books,180.42,10,18.04,47.68,84.5,0,5.01,No,0,162.38,137.19,25.19
ORD-000626,C-0404,2024-10-25,Website,Credit Card,Midwest,3,Clothing,27.05,0,0.0,35.92,17.61,0,1.08,No,0,27.05,54.61,-27.56
ORD-000627,C-0022,2025-06-15,Mobile App,PayPal,Northeast,4,Food & Beverage,144.45,20,28.89,72.12,69.16,0,3.65,No,0,115.56,144.93,-29.37
ORD-000628,C-0054,2025-04-19,Website,Gift Card,West Coast,2,Home & Kitchen,151.35,0,0.0,19.24,63.85,0,4.69,No,0,151.35,87.78,63.57
ORD-000629,C-0588,2025-02-23,Website,Credit Card,Southeast,1,Clothing,60.28,0,0.0,14.3,30.21,0,2.05,No,0,60.28,46.56,13.72
ORD-000630,C-0539,2025-01-02,Mobile App,Debit Card,Northeast,1,Sports,38.81,25,9.7,11.42,16.55,0,1.14,No,0,29.11,29.11,0.0
ORD-000631,C-0403,2025-03-23,Website,Credit Card,West Coast,1,Food & Beverage,52.69,0,0.0,5.82,23.14,0,1.83,No,0,52.69,30.79,21.9
ORD-000632,C-0510,2025-05-22,Website,Debit Card,West Coast,1,Beauty,155.06,10,15.51,9.56,49.66,0,4.35,No,0,139.55,63.57,75.98
ORD-000633,C-0099,2024-06-30,Mobile App,Credit Card,Midwest,1,Sports,27.92,0,0.0,10.36,14.12,0,1.11,No,0,27.92,25.59,2.33
ORD-000634,C-0651,2025-07-16,Social Commerce,Buy Now Pay Later,Southwest,2,Toys,115.52,0,0.0,20.4,36.76,9.24,3.65,No,0,115.52,70.05,45.47
ORD-000635,C-0009,2025-01-06,Social Commerce,Credit Card,West Coast,1,Electronics,102.0,10,10.2,40.98,65.76,7.34,2.96,No,0,91.8,117.04,-25.24
ORD-000636,C-0326,2025-07-16,Mobile App,Debit Card,Southwest,3,Food & Beverage,144.63,0,0.0,29.86,58.27,0,4.49,No,0,144.63,92.62,52.01
ORD-000637,C-0519,2024-10-11,Marketplace,Credit Card,Southwest,1,Books,32.38,25,8.1,29.4,11.78,3.64,1.0,No,0,24.28,45.82,-21.54
ORD-000638,C-0212,2025-07-27,Website,Gift Card,Southwest,3,Toys,122.27,0,0.0,29.14,74.72,0,3.85,No,0,122.27,107.71,14.56
ORD-000639,C-0116,2025-04-29,Website,Buy Now Pay Later,Northeast,3,Food & Beverage,589.08,15,88.36,50.2,192.97,0,14.82,No,0,500.72,257.99,242.73
ORD-000640,C-0374,2025-08-18,Website,Credit Card,West Coast,1,Home & Kitchen,15.69,10,1.57,9.34,4.67,0,0.71,No,0,14.12,14.72,-0.6
ORD-000641,C-0314,2025-07-01,Mobile App,Credit Card,Northeast,2,Beauty,51.67,0,0.0,52.56,20.19,0,1.8,No,0,51.67,74.55,-22.88
ORD-000642,C-0095,2025-08-23,Marketplace,Buy Now Pay Later,Southwest,2,Sports,62.83,0,0.0,10.52,25.66,9.42,2.12,No,0,62.83,47.72,15.11
ORD-000643,C-0783,2024-12-13,Mobile App,PayPal,West Coast,2,Food & Beverage,207.65,10,20.77,47.68,100.21,0,5.72,No,0,186.88,153.61,33.27
ORD-000644,C-0083,2024-11-30,Website,Credit Card,Northeast,1,Electronics,24.38,0,0.0,13.9,16.19,0,1.01,No,0,24.38,31.1,-6.72
ORD-000645,C-0266,2025-04-10,Website,PayPal,West Coast,2,Toys,36.45,0,0.0,19.72,21.47,0,1.36,No,0,36.45,42.55,-6.1
ORD-000646,C-0156,2025-02-28,Social Commerce,PayPal,Southwest,1,Electronics,182.6,0,0.0,8.78,60.94,14.61,5.6,No,0,182.6,89.93,92.67
ORD-000647,C-0488,2025-05-19,Mobile App,PayPal,Southeast,3,Toys,192.61,5,9.63,29.78,68.13,0,5.61,No,0,182.98,103.52,79.46
ORD-000648,C-0520,2025-08-05,Website,Credit Card,Southeast,2,Beauty,80.7,15,12.11,17.32,27.13,0,2.29,No,0,68.59,46.74,21.85
ORD-000649,C-0349,2024-12-19,Mobile App,Credit Card,Southwest,3,Toys,359.98,0,0.0,59.28,107.14,0,10.74,No,0,359.98,177.16,182.82
ORD-000650,C-0411,2025-09-20,Website,Credit Card,Southwest,2,Home & Kitchen,71.76,0,0.0,20.28,33.32,0,2.38,No,0,71.76,55.98,15.78
ORD-000651,C-0328,2025-09-14,Mobile App,Buy Now Pay Later,Southeast,2,Sports,166.46,15,24.97,31.12,65.08,0,4.4,No,0,141.49,100.6,40.89
ORD-000652,C-0678,2025-08-11,Marketplace,PayPal,Southwest,1,Toys,63.63,0,0.0,8.38,31.76,9.54,2.15,No,0,63.63,51.83,11.8
ORD-000653,C-0296,2025-09-15,Social Commerce,Debit Card,Southwest,1,Sports,188.82,0,0.0,19.86,79.44,15.11,5.78,No,0,188.82,120.19,68.63
ORD-000654,C-0793,2025-04-10,Mobile App,Buy Now Pay Later,Southwest,1,Toys,124.51,0,0.0,5.98,38.53,0,3.91,No,0,124.51,48.42,76.09
ORD-000655,C-0748,2024-10-03,Website,PayPal,Northeast,2,Home & Kitchen,125.96,0,0.0,12.28,52.22,0,3.95,No,0,125.96,68.45,57.51
ORD-000656,C-0428,2024-10-07,Website,Credit Card,Northeast,3,Food & Beverage,207.09,0,0.0,43.44,111.11,0,6.31,No,0,207.09,160.86,46.23
ORD-000657,C-0167,2025-07-13,Social Commerce,Buy Now Pay Later,Southwest,2,Clothing,128.5,5,6.42,23.64,56.31,9.77,3.84,No,0,122.08,93.56,28.52
ORD-000658,C-0735,2025-02-11,Mobile App,Credit Card,Southeast,5,Food & Beverage,243.42,5,12.17,43.9,106.4,0,7.01,No,0,231.25,157.31,73.94
ORD-000659,C-0328,2024-09-16,Marketplace,Debit Card,Midwest,2,Beauty,79.08,15,11.86,14.92,34.04,10.08,2.25,No,0,67.22,61.29,5.93
ORD-000660,C-0178,2025-09-14,Website,Debit Card,Northeast,1,Toys,10.05,0,0.0,9.18,6.91,0,0.59,No,0,10.05,16.68,-6.63
ORD-000661,C-0233,2024-07-26,Website,Credit Card,Southwest,2,Electronics,252.63,15,37.89,53.98,121.81,0,6.53,No,0,214.74,182.32,32.42
ORD-000662,C-0709,2024-06-20,Marketplace,Gift Card,Southeast,2,Electronics,223.18,0,0.0,25.78,105.58,33.48,6.77,No,0,223.18,171.61,51.57
ORD-000663,C-0194,2025-03-06,Website,Debit Card,Midwest,1,Beauty,17.62,15,2.64,11.66,8.53,0,0.73,No,0,14.98,20.92,-5.94
ORD-000664,C-0236,2025-02-11,Website,Credit Card,Southwest,4,Toys,500.39,0,0.0,51.02,178.29,0,14.81,No,0,500.39,244.12,256.27
ORD-000665,C-0779,2024-09-29,Mobile App,Credit Card,West Coast,4,Beauty,185.25,5,9.26,39.36,86.57,0,5.4,No,0,175.99,131.33,44.66
ORD-000666,C-0602,2025-08-08,Website,Credit Card,Northeast,2,Sports,118.3,0,0.0,25.24,48.78,0,3.73,No,0,118.3,77.75,40.55
ORD-000667,C-0187,2024-09-25,Social Commerce,Credit Card,Northeast,1,Toys,90.83,10,9.08,15.42,26.68,6.54,2.67,No,0,81.75,51.31,30.44
ORD-000668,C-0203,2024-12-30,Marketplace,Credit Card,Northeast,1,Clothing,63.94,0,0.0,8.46,20.51,9.59,2.15,No,0,63.94,40.71,23.23
ORD-000669,C-0100,2024-05-22,Website,PayPal,Southwest,3,Food & Beverage,209.23,5,10.46,27.52,102.73,0,6.06,No,0,198.77,136.31,62.46
ORD-000670,C-0122,2025-06-13,Website,Credit Card,Southwest,2,Home & Kitchen,252.62,20,50.52,42.16,137.62,0,6.16,No,0,202.1,185.94,16.16
ORD-000671,C-0252,2024-08-11,Mobile App,Credit Card,Northeast,5,Electronics,218.51,20,43.7,71.54,88.53,0,5.37,No,0,174.81,165.44,9.37
ORD-000672,C-0782,2025-09-14,Mobile App,Credit Card,Southwest,3,Books,160.08,20,32.02,87.7,84.31,0,4.01,No,0,128.06,176.02,-47.96
ORD-000673,C-0152,2025-09-08,Mobile App,Gift Card,West Coast,1,Beauty,109.8,0,0.0,31.86,43.92,0,3.48,No,0,109.8,79.26,30.54
ORD-000674,C-0258,2025-06-21,Marketplace,PayPal,West Coast,4,Toys,884.48,0,0.0,64.74,287.46,132.67,25.95,No,0,884.48,510.82,373.66
ORD-000675,C-0610,2025-10-24,Website,PayPal,Midwest,1,Sports,312.42,0,0.0,43.62,99.12,0,9.36,No,0,312.42,152.1,160.32
ORD-000676,C-0767,2024-11-27,Website,Buy Now Pay Later,Midwest,1,Clothing,86.75,20,17.35,12.94,26.86,0,2.31,No,0,69.4,42.11,27.29
ORD-000677,C-0124,2024-09-27,Website,Buy Now Pay Later,Northeast,2,Toys,91.34,0,0.0,21.32,43.2,0,2.95,No,0,91.34,67.47,23.87
ORD-000678,C-0691,2025-09-09,Website,PayPal,Midwest,1,Sports,165.18,0,0.0,17.46,63.24,0,5.09,No,0,165.18,85.79,79.39
ORD-000679,C-0273,2025-08-21,Website,PayPal,West Coast,1,Toys,76.83,20,15.37,9.02,27.31,0,2.08,No,0,61.46,38.41,23.05
ORD-000680,C-0261,2024-12-25,Mobile App,Credit Card,Southwest,3,Electronics,133.8,20,26.76,39.76,50.77,0,3.4,No,0,107.04,93.93,13.11
ORD-000681,C-0360,2025-10-06,Mobile App,PayPal,Southwest,3,Clothing,188.85,0,0.0,28.0,60.02,0,5.78,Yes,188.85,0.0,93.8,-93.8
ORD-000682,C-0668,2025-08-28,Website,Credit Card,West Coast,2,Books,78.55,0,0.0,19.88,26.03,0,2.58,No,0,78.55,48.49,30.06
ORD-000683,C-0076,2024-10-28,Website,Credit Card,Northeast,1,Beauty,24.02,20,4.8,3.98,10.75,0,0.86,No,0,19.22,15.59,3.63
ORD-000684,C-0257,2025-05-02,Social Commerce,Credit Card,Southeast,2,Sports,172.36,0,0.0,30.88,87.44,13.79,5.3,No,0,172.36,137.41,34.95
ORD-000685,C-0207,2025-01-13,Website,PayPal,West Coast,2,Sports,130.99,10,13.1,35.38,44.15,0,3.72,No,0,117.89,83.25,34.64
ORD-000686,C-0173,2025-07-23,Social Commerce,PayPal,Southeast,1,Sports,88.77,0,0.0,14.1,37.26,7.1,2.87,No,0,88.77,61.33,27.44
ORD-000687,C-0170,2024-12-18,Website,Debit Card,Midwest,1,Sports,137.07,15,20.56,34.74,84.63,0,3.68,No,0,116.51,123.05,-6.54
ORD-000688,C-0285,2025-06-10,Website,Buy Now Pay Later,West Coast,3,Sports,278.64,25,69.66,68.7,157.18,0,6.36,No,0,208.98,232.24,-23.26
ORD-000689,C-0681,2025-10-26,Website,Gift Card,Northeast,1,Clothing,124.56,20,24.91,21.08,46.64,0,3.19,No,0,99.65,70.91,28.74
